employee_id,age,gender,department,position,education,years_at_company,monthly_income,performance_rating,job_satisfaction,work_life_balance,distance_from_home,overtime,promotion_last_5years,training_times_last_year,attrition
944,34,Male,Finance,Lead,High School,3.2964206915276595,67329.91213878512,3,1,1,26.065073177474282,Yes,1,1,0
945,49,Female,Finance,Manager,Bachelor,2.1459988833699635,78021.54697565995,4,3,3,0.9259521472867421,No,0,3,0
946,26,Male,Sales,Mid-Level,Master,1.6798600630657567,53280.20632101236,2,4,3,30.871759071130185,Yes,0,3,0
947,22,Male,HR,Director,PhD,0.16584676393506842,66927.83988553484,1,4,3,25.42403997113043,No,0,5,0
948,29,Female,Engineering,Junior,High School,0.06700016754439836,89862.49516873893,3,3,4,0.5551196170753546,No,1,5,0
949,34,Female,Operations,Lead,Master,1.329319597397597,56107.37533233769,3,4,2,4.467890062040163,No,0,3,0
950,36,Male,R&D,Lead,Master,1.2178696944112921,66533.93728174552,4,1,2,16.774137493082875,No,0,4,1
951,33,Male,Marketing,Director,High School,1.4715750224362654,64216.15182701786,2,4,3,9.456591568480594,No,0,2,0
952,37,Female,Sales,Director,High School,0.44678174032162,72404.83297164158,2,3,3,15.100177510132806,No,1,4,0
953,24,Male,Marketing,Senior,Master,4.020159706535646,81078.79286558105,2,2,2,12.695192600674565,No,1,2,0
954,46,Male,Engineering,Manager,Bachelor,5.833985495883237,89664.01920267197,1,4,1,6.867081817331744,Yes,0,4,0
955,34,Male,Engineering,Senior,Master,8.37664264358863,123438.85754905845,2,4,3,0.4209159799212745,No,0,0,0
956,43,Female,Finance,Senior,High School,2.0339618452608494,30000.0,4,2,4,8.777149431411322,No,1,3,0
957,37,Female,R&D,Manager,Master,3.62058791889623,70815.21651986396,3,1,3,0.4978564520856594,Yes,1,3,0
958,38,Female,Engineering,Junior,Bachelor,5.804488888301915,40889.09819394518,4,2,2,9.256511985076386,Yes,0,3,0
959,39,Female,Marketing,Senior,PhD,1.6253554418105007,65365.74998372739,5,4,4,16.114943378966796,No,1,1,0
960,38,Male,HR,Senior,PhD,1.11063906413335,97021.68326735194,4,2,3,8.794568763031167,Yes,0,4,0
961,40,Male,HR,Lead,Master,8.280773859812417,104944.81305355945,2,2,3,58.16437719505363,Yes,0,0,0
962,45,Male,Finance,Manager,Bachelor,2.17500693770543,106117.86442046022,2,1,3,6.08560658152764,No,1,4,0
963,36,Male,Operations,Mid-Level,PhD,2.0630099430670987,105882.3128712606,4,4,3,13.816151799987216,No,0,2,0
964,40,Male,Marketing,Junior,Master,0.5895636368622906,70651.62320948929,4,4,4,11.002535099609997,No,1,6,0
965,34,Female,Marketing,Junior,Master,0.3433888339744711,109963.25686767908,4,4,3,47.596849471951955,Yes,0,2,0
966,46,Female,Engineering,Manager,Bachelor,5.537510458835611,114921.24486514606,4,2,3,12.490364384115804,Yes,0,4,0
967,29,Female,R&D,Director,High School,2.8567889552366084,78470.01136353775,5,5,3,1.7916342669199201,No,1,3,0
968,49,Male,Marketing,Director,Master,1.1827948224994014,104430.91503918909,5,4,2,31.126640660086142,Yes,0,6,0
969,34,Female,Sales,Lead,High School,0.6386004303383647,76030.92546291446,4,4,3,11.019495304071928,No,0,3,0
970,23,Female,Operations,Lead,High School,2.4323973155802756,110255.81288877196,3,3,3,0.6117164163628864,Yes,1,2,0
971,36,Male,Engineering,Manager,PhD,2.630628064021166,70958.41906591105,5,3,4,10.716830741170254,No,0,2,0
972,29,Female,Sales,Lead,High School,0.6957719649959931,59761.98795767039,4,4,2,21.466024351902835,No,0,3,0
973,41,Male,Finance,Junior,Bachelor,5.719607483217411,47000.214243209586,2,1,3,8.604820693485955,Yes,1,2,1
974,29,Male,HR,Junior,PhD,0.2640826959124388,70659.27416905873,4,3,2,4.369861750919651,No,0,2,0
975,31,Male,Finance,Mid-Level,PhD,1.3206033165266886,77109.70485820757,4,4,3,17.198647629346848,Yes,1,4,0
976,19,Male,HR,Director,PhD,3.421908894981231,51353.683465601156,4,4,3,15.256116401192788,No,1,3,0
977,31,Male,Finance,Manager,Master,0.9611132048599798,68747.28852510852,4,5,1,7.856620103071176,No,0,7,0
978,18,Female,Marketing,Senior,Master,5.275122541573645,61836.26726448085,3,4,3,1.6766363482355209,No,0,6,0
979,22,Female,Sales,Director,High School,4.03969625372451,48075.61134173728,5,2,1,2.8899825226745857,No,1,4,0
980,41,Female,HR,Senior,PhD,4.668016258104329,100897.11653883959,4,1,1,13.412597055240914,No,0,4,0
981,41,Female,Engineering,Mid-Level,PhD,0.380455759315121,105297.5900776446,4,3,3,16.40320742597771,Yes,0,3,0
982,38,Male,Sales,Mid-Level,Bachelor,0.454377862609107,100785.81695730773,3,3,2,3.274841401090221,Yes,0,3,0
983,27,Female,Engineering,Lead,High School,1.0126081052899116,72896.10523446252,3,2,2,4.588422730678159,No,0,5,0
984,34,Male,Sales,Mid-Level,Bachelor,2.189913814556358,74440.42986520319,4,2,1,0.8081087832835865,No,0,1,0
985,34,Male,Sales,Mid-Level,High School,4.135169969795976,48420.66610651625,2,4,1,12.498839361718417,Yes,1,5,0
986,25,Male,Finance,Senior,High School,5.433393722437854,85365.82238103346,3,4,3,0.03583959316573517,Yes,1,2,0
987,47,Male,HR,Lead,Master,3.6555878729041327,79240.79265464052,4,5,2,0.47659401003161117,No,0,8,0
988,42,Male,HR,Mid-Level,Master,7.918241203646668,146098.684913142,4,4,3,0.04353530661410422,No,0,5,0
989,33,Male,R&D,Director,Bachelor,4.026757897308979,102177.55905039358,3,4,2,10.365381297152318,No,0,3,0
990,35,Male,Sales,Mid-Level,High School,1.0970081919707904,82881.12316427135,3,4,2,5.40232340125784,No,0,3,0
991,36,Female,Marketing,Lead,PhD,0.9239861304652871,73959.76722516688,3,5,2,3.5317644417952416,No,1,2,0
992,18,Male,Marketing,Manager,Master,3.574082514732263,100032.66342693064,4,4,3,24.38416389595424,Yes,1,2,0
993,33,Male,Engineering,Lead,PhD,0.6428137134301495,52106.533240486955,3,4,3,2.141872721348148,Yes,1,2,0
994,29,Male,Engineering,Senior,Bachelor,0.29189534096840186,103490.94530035078,1,5,4,4.932608095875941,Yes,0,6,0
995,26,Female,Finance,Manager,Master,2.2792899744672432,47821.412494067525,4,5,3,28.18620948604568,No,0,0,0
996,32,Male,Sales,Director,Master,5.171880301333026,60961.903569631715,5,3,2,5.570555531002159,No,0,1,0
997,49,Male,Engineering,Junior,High School,0.3206845513425342,30000.0,4,1,3,8.08992886757391,No,0,3,0
998,40,Male,Engineering,Lead,Bachelor,4.709084561926748,90351.90557622729,2,2,4,0.837478353064018,Yes,0,6,0
999,30,Male,Operations,Senior,High School,5.007117993057438,81248.22565657973,3,1,2,15.614403808551957,No,1,3,0
1000,39,Male,Sales,Director,Master,1.9749274030695045,60962.92438084941,4,2,2,5.494950358665738,No,1,4,0
